number_of_reviews,calculated_host_listings_count,availability_365,room_type,price
0.5526315789473684,0.0,0.0,0.0,155
0.039473684210526314,0.5,0.0,0.0,99
0.05263157894736842,0.0,0.0,0.0,105
0.6447368421052632,0.5,0.43561643835616437,0.5,85
0.02631578947368421,0.0,0.17534246575342466,0.5,170
0.02631578947368421,0.0,0.005479452054794521,0.5,179
0.013157894736842105,0.0,0.2273972602739726,0.0,79
0.0,0.5,0.0,0.5,140
0.5789473684210527,0.0,0.8191780821917808,0.0,85
0.25,0.0,0.038356164383561646,0.0,190
0.039473684210526314,1.0,0.9534246575342465,0.0,50
0.18421052631578946,0.0,0.4273972602739726,0.5,240
0.0,0.0,0.0,0.0,85
0.2631578947368421,0.0,0.1315068493150685,0.0,75
0.05263157894736842,0.0,0.0,0.5,105
0.6973684210526315,0.0,0.0410958904109589,0.5,120
0.3684210526315789,0.0,0.8054794520547945,0.5,120
0.06578947368421052,0.0,0.4904109589041096,0.0,43
0.0,0.0,0.0,0.5,84
0.43421052631578944,0.0,0.7315068493150685,0.5,145
0.02631578947368421,0.0,0.0,0.0,90
0.039473684210526314,0.0,0.4410958904109589,0.0,100
0.3684210526315789,0.5,0.15616438356164383,0.5,150
0.0,0.0,0.0,0.5,200
0.039473684210526314,0.0,0.0,0.0,50
0.09210526315789473,0.0,0.0,0.0,35
0.09210526315789473,0.0,0.0,0.5,110
0.10526315789473684,0.0,0.20821917808219179,0.0,35
0.19736842105263158,0.0,0.8931506849315068,0.5,100
0.0,0.0,0.0,0.0,25
0.05263157894736842,0.0,0.0,0.0,80
0.039473684210526314,0.0,0.0,0.5,225
0.06578947368421052,0.0,0.0,0.5,99
0.19736842105263158,0.0,0.008219178082191782,0.0,95
0.10526315789473684,0.0,0.0,0.0,70
0.0,0.0,0.0,0.5,160
0.75,0.0,0.21095890410958903,0.5,220
0.02631578947368421,0.0,0.9863013698630138,0.5,115
0.06578947368421052,0.0,0.0,0.5,57
0.039473684210526314,0.5,0.0136986301369863,0.0,89
0.09210526315789473,0.0,0.0,0.5,119
0.013157894736842105,0.0,0.0,0.0,40
0.0,0.0,0.0,0.0,40
0.06578947368421052,0.0,0.0,0.0,60
0.06578947368421052,0.0,0.0027397260273972603,0.5,250
0.05263157894736842,0.0,0.0,0.0,80
0.0,0.0,0.0,0.0,90
0.22368421052631576,0.5,0.04657534246575343,0.0,45
0.631578947368421,0.0,0.0027397260273972603,0.0,40
0.17105263157894735,0.0,0.5671232876712329,0.5,150
0.05263157894736842,0.5,0.049315068493150684,0.5,175
0.10526315789473684,0.0,0.7917808219178082,0.0,40
0.0,0.0,0.0,0.0,90
0.48684210526315785,0.0,0.0,0.0,75
0.07894736842105263,0.0,0.9534246575342465,0.5,95
0.039473684210526314,0.0,0.0,0.0,79
0.5657894736842105,0.0,0.1863013698630137,0.5,139
0.039473684210526314,1.0,0.7424657534246576,0.5,99
0.06578947368421052,0.0,0.0,0.5,180
0.02631578947368421,0.5,0.0136986301369863,0.0,96
0.07894736842105263,0.5,0.9835616438356164,0.0,95
0.039473684210526314,0.0,0.0,0.0,40
0.02631578947368421,0.0,0.7917808219178082,0.5,225
0.07894736842105263,0.5,0.0,0.5,159
0.06578947368421052,0.5,0.008219178082191782,0.5,210
0.039473684210526314,0.5,0.0,0.0,45
0.039473684210526314,0.0,0.0,0.5,150
0.14473684210526316,1.0,0.32054794520547947,0.0,90
0.05263157894736842,0.0,0.6958904109589041,0.0,100
0.05263157894736842,0.5,0.07945205479452055,0.0,80
0.013157894736842105,0.5,0.5150684931506849,0.5,115
0.19736842105263158,0.5,0.0,0.0,65
0.631578947368421,1.0,0.8931506849315068,0.5,150
0.02631578947368421,0.0,0.2410958904109589,1.0,40
0.19736842105263158,0.0,0.0,0.0,80
0.09210526315789473,0.5,0.4657534246575343,0.5,199
0.05263157894736842,0.0,0.0,0.5,135
0.013157894736842105,0.0,0.0,0.5,149
0.013157894736842105,0.0,0.0,0.5,100
0.4605263157894737,0.5,0.715068493150685,0.0,90
0.48684210526315785,1.0,0.0,0.0,120
0.0,0.0,0.8191780821917808,0.0,150
0.013157894736842105,0.0,0.4301369863013699,0.5,90
0.02631578947368421,0.0,0.12602739726027398,0.5,132
0.8552631578947368,0.0,0.38082191780821917,0.0,75
0.3026315789473684,0.0,0.6273972602739726,0.0,95
0.9473684210526315,0.0,0.07397260273972603,0.5,189
0.0,0.0,0.0,0.5,28
0.0,0.0,0.0,0.5,175
0.0,0.5,0.0,0.0,44
0.0,0.0,0.0,0.0,50
0.013157894736842105,0.0,0.0,0.5,250
0.013157894736842105,0.0,0.0,0.5,105
0.0,0.5,0.4931506849315069,0.0,75
0.013157894736842105,0.0,0.0,0.5,125
0.039473684210526314,0.0,0.0958904109589041,0.0,150
0.22368421052631576,0.0,0.030136986301369864,0.5,130
0.02631578947368421,0.0,0.0,0.0,160
0.10526315789473684,0.0,0.0,0.5,120
0.14473684210526316,0.0,0.23287671232876714,0.0,88
0.22368421052631576,0.0,0.5561643835616439,0.5,180
0.07894736842105263,0.5,0.0,0.0,42
0.0,1.0,0.0,0.0,50
0.0,0.0,0.0,0.0,35
0.10526315789473684,0.0,0.2410958904109589,0.5,202
0.07894736842105263,0.0,0.1643835616438356,0.0,63
0.0,0.5,0.0,0.0,60
0.0,0.0,0.0,0.5,192
0.0,0.0,0.0,0.5,140
0.039473684210526314,0.0,0.0,0.0,139
0.013157894736842105,0.0,0.0,0.5,170
0.013157894736842105,0.0,0.810958904109589,0.5,100
0.43421052631578944,0.0,0.12054794520547946,0.5,85
0.013157894736842105,0.0,0.0,0.0,80
0.11842105263157894,1.0,0.0,0.5,87
0.06578947368421052,0.0,0.0,0.5,75
0.14473684210526316,0.0,0.0,0.5,165
0.631578947368421,0.5,0.7205479452054795,0.0,84
0.02631578947368421,0.0,0.0,0.0,61
0.013157894736842105,0.0,0.7397260273972602,0.5,225
0.07894736842105263,0.5,0.6602739726027397,0.5,125
0.013157894736842105,0.0,0.0,0.5,199
0.05263157894736842,0.0,0.20821917808219179,0.0,35
0.013157894736842105,0.0,0.684931506849315,0.0,40
0.35526315789473684,0.5,0.715068493150685,0.0,69
0.0,1.0,0.0,0.5,200
0.14473684210526316,0.0,0.989041095890411,0.0,87
0.013157894736842105,0.0,0.0,0.0,75
0.23684210526315788,0.0,0.0,0.5,120
0.0,0.5,0.947945205479452,0.0,92
0.013157894736842105,0.0,0.0,0.5,125
0.0,0.0,0.0,0.0,100
0.21052631578947367,0.0,0.0,0.0,37
0.0,0.0,0.0,0.0,200
0.10526315789473684,0.0,0.0,0.5,125
0.23684210526315788,0.5,0.07671232876712329,0.0,120
0.19736842105263158,0.0,0.0,0.0,50
0.0,0.0,0.12876712328767123,0.5,95
0.14473684210526316,0.0,0.0,0.5,60
0.02631578947368421,0.5,0.0,0.0,95
0.02631578947368421,0.0,0.0,0.5,150
0.013157894736842105,0.0,0.9972602739726028,0.5,225
0.6184210526315789,0.0,0.8191780821917808,0.0,85
0.039473684210526314,1.0,0.18356164383561643,0.0,115
0.25,1.0,0.021917808219178082,0.0,35
0.06578947368421052,0.0,0.18082191780821918,0.0,62
0.14473684210526316,0.0,0.0,0.5,150
0.13157894736842105,0.5,0.5424657534246575,0.5,250
0.039473684210526314,0.0,0.0,0.5,120
0.42105263157894735,0.0,0.010958904109589041,0.5,123
0.0,0.0,0.0,0.0,30
0.17105263157894735,0.0,0.22465753424657534,0.0,99
0.02631578947368421,0.0,0.0,0.5,150
0.25,0.5,0.5780821917808219,0.0,49
0.48684210526315785,0.0,0.016438356164383564,0.5,55
0.02631578947368421,0.0,0.0,0.0,39
0.013157894736842105,0.0,0.0,0.0,80
0.0,1.0,0.9205479452054794,1.0,75
0.11842105263157894,0.0,0.2273972602739726,0.0,50
0.3421052631578947,0.5,0.7287671232876712,0.0,75
0.0,0.0,0.0,0.0,150
0.013157894736842105,0.0,0.0,0.0,38
0.07894736842105263,1.0,0.0,0.0,139
0.14473684210526316,0.0,0.0273972602739726,0.0,80
0.23684210526315788,0.0,0.0,0.5,155
0.2763157894736842,0.0,0.0,0.0,125
0.763157894736842,0.0,0.0,0.5,105
0.02631578947368421,0.0,0.4904109589041096,0.0,50
0.13157894736842105,0.0,0.5972602739726027,0.5,200
0.11842105263157894,0.0,0.0,0.0,46
0.2763157894736842,0.0,0.0,0.0,75
0.02631578947368421,0.0,0.0,0.0,75
0.039473684210526314,0.0,0.0,0.5,77
0.09210526315789473,1.0,0.8493150684931506,0.0,37
0.11842105263157894,0.0,0.0,0.0,30
0.8026315789473684,0.0,0.3095890410958904,0.5,125
0.013157894736842105,0.5,0.0,0.0,60
0.10526315789473684,0.0,0.24383561643835616,1.0,50
0.0,0.0,0.0,0.0,85
0.0,0.5,0.005479452054794521,0.0,100
0.06578947368421052,0.5,0.0,0.0,32
0.06578947368421052,0.0,0.06027397260273973,0.0,109
0.05263157894736842,0.0,0.39452054794520547,0.0,75
0.05263157894736842,0.0,0.3095890410958904,0.0,108
0.18421052631578946,0.0,0.07945205479452055,0.5,155
0.039473684210526314,0.0,0.0,0.5,142
0.02631578947368421,0.0,0.936986301369863,1.0,60
0.06578947368421052,0.0,0.0,0.0,55
0.10526315789473684,0.5,0.4767123287671233,0.0,90
0.039473684210526314,1.0,0.36164383561643837,0.0,130
0.21052631578947367,0.0,0.7671232876712328,0.0,75
0.0,0.0,0.2273972602739726,0.0,40
0.0,0.0,0.0,0.0,33
0.6184210526315789,0.0,0.10684931506849316,0.5,150
0.013157894736842105,0.0,0.0,0.5,250
0.013157894736842105,0.0,0.0,0.5,150
0.013157894736842105,0.0,0.0,0.0,57
0.013157894736842105,0.5,0.0,0.0,50
0.039473684210526314,0.0,0.0,0.0,40
0.47368421052631576,0.5,0.13424657534246576,0.0,100
0.05263157894736842,0.0,0.0,0.5,130
0.0,0.0,0.14246575342465753,0.5,250
0.039473684210526314,0.0,0.0,0.0,40
0.0,0.0,0.4547945205479452,0.5,167
0.05263157894736842,0.0,0.0273972602739726,0.0,80
0.05263157894736842,0.0,0.0,0.0,111
0.07894736842105263,0.0,0.0,0.5,170
0.013157894736842105,0.0,0.0,0.0,75
0.6578947368421052,0.5,0.13972602739726028,0.0,68
0.0,0.0,0.0,0.5,197
0.0,0.0,0.0,0.5,250
0.0,0.0,0.0,0.5,125
0.9078947368421052,0.0,0.0,0.5,89
0.02631578947368421,0.0,0.0,0.5,88
0.039473684210526314,0.0,0.0,0.5,100
0.6578947368421052,0.5,0.9726027397260274,0.0,60
0.0,0.0,0.0,0.0,80
0.02631578947368421,0.0,0.0,0.5,215
0.0,0.0,0.0,0.0,75
0.09210526315789473,0.0,0.4465753424657534,0.5,149
0.02631578947368421,0.0,0.0,0.0,35
0.17105263157894735,0.0,0.5150684931506849,0.5,151
0.0,0.0,0.0,0.5,50
0.9078947368421052,0.0,0.2219178082191781,1.0,64
0.14473684210526316,0.0,0.0,0.0,90
0.23684210526315788,0.0,0.0,0.5,145
0.02631578947368421,0.0,0.0,0.5,137
0.0,0.0,0.0,0.0,110
0.039473684210526314,0.0,0.9972602739726028,0.0,60
0.07894736842105263,0.0,0.0,0.0,50
0.013157894736842105,0.0,0.0027397260273972603,0.5,90
0.013157894736842105,0.0,0.0,0.0,60
0.3157894736842105,0.0,0.0,0.0,95
0.3684210526315789,0.0,0.016438356164383564,0.0,90
0.013157894736842105,0.0,0.0,0.5,199
0.0,0.5,0.9616438356164384,0.0,100
0.22368421052631576,0.0,0.6657534246575343,0.5,110
0.0,0.0,0.0,0.5,275
0.0,0.0,0.8958904109589041,0.0,65
0.0,0.0,0.0,0.0,35
0.013157894736842105,0.5,0.9452054794520548,0.0,69
0.0,0.0,0.0,0.0,65
0.0,0.0,0.2356164383561644,0.5,78
0.5789473684210527,1.0,0.07397260273972603,0.0,65
0.13157894736842105,0.0,0.11232876712328767,0.5,190
0.02631578947368421,0.5,0.0,0.5,149
0.0,0.0,0.0,0.0,90
0.09210526315789473,0.0,0.0,0.5,125
0.09210526315789473,0.0,0.0,0.5,95
0.2894736842105263,0.0,0.0,0.5,174
0.0,0.0,0.0,0.5,150
0.05263157894736842,0.0,0.0,0.5,50
0.05263157894736842,0.0,0.0,0.0,70
0.02631578947368421,0.0,0.0,0.0,51
0.11842105263157894,0.0,0.5150684931506849,0.5,190
0.6184210526315789,1.0,0.20821917808219179,0.0,50
0.23684210526315788,0.0,0.4684931506849315,0.5,199
0.09210526315789473,0.0,0.0,1.0,59
0.05263157894736842,0.0,0.4575342465753425,0.5,129
0.0,0.0,0.057534246575342465,0.5,220
0.0,0.0,1.0,0.0,85
0.05263157894736842,0.0,0.0,0.0,37
0.10526315789473684,0.5,0.5178082191780822,0.5,172
0.0,0.0,0.0,1.0,100
0.039473684210526314,0.5,0.0136986301369863,0.0,50
0.48684210526315785,1.0,0.0273972602739726,0.0,75
0.8552631578947368,0.0,0.6958904109589041,0.5,185
0.0,0.0,0.0,0.0,200
0.0,0.0,0.0,0.5,125
0.0,0.0,0.10684931506849316,0.5,195
0.039473684210526314,0.0,0.873972602739726,0.0,100
0.05263157894736842,0.0,0.0,0.5,120
0.381578947368421,0.5,0.0958904109589041,0.0,42
0.39473684210526316,0.0,0.08767123287671233,0.5,127
0.15789473684210525,0.0,0.08767123287671233,0.5,250
0.21052631578947367,1.0,0.0,0.0,80
0.0,0.0,0.0,0.0,48
0.09210526315789473,0.0,0.0,0.5,140
0.7894736842105263,0.0,0.7616438356164383,0.5,165
0.0,0.0,0.4273972602739726,0.0,40
0.14473684210526316,0.0,0.0,0.0,100
0.0,0.0,0.0,0.5,115
0.3157894736842105,0.0,0.4794520547945206,0.0,90
0.6184210526315789,1.0,0.4876712328767123,0.0,80
0.06578947368421052,0.0,0.0,0.0,99
0.0,0.0,0.0,1.0,65
0.06578947368421052,0.0,0.0,0.5,100
0.47368421052631576,0.0,0.0,0.5,175
0.2631578947368421,0.0,0.3589041095890411,0.0,40
0.0,0.0,0.0,0.0,139
0.17105263157894735,0.5,0.0,0.0,70
0.013157894736842105,0.0,0.0,0.5,160
0.02631578947368421,0.0,0.0,0.5,115
0.11842105263157894,0.0,0.005479452054794521,0.5,120
0.0,0.0,0.0,0.5,225
0.02631578947368421,0.0,0.0,0.0,50
0.06578947368421052,0.0,0.0,0.0,55
0.39473684210526316,0.0,0.0,0.0,69
0.039473684210526314,0.0,0.5178082191780822,0.0,50
0.21052631578947367,0.0,0.1095890410958904,0.5,60
0.0,0.0,0.4821917808219178,0.5,229
0.2894736842105263,1.0,0.9506849315068493,0.0,59
0.0,0.0,0.0,0.0,40
0.0,1.0,0.0,0.0,69
0.15789473684210525,0.0,0.24383561643835616,0.0,100
0.013157894736842105,0.0,0.0,0.5,105
0.039473684210526314,0.0,0.08493150684931507,0.0,65
0.013157894736842105,0.0,0.0,0.0,55
0.381578947368421,0.0,0.0,0.0,80
0.3421052631578947,0.0,0.0,0.0,50
0.763157894736842,0.0,0.0,0.5,70
0.17105263157894735,0.0,0.0,0.5,65
0.02631578947368421,0.5,1.0,0.5,200
0.39473684210526316,0.0,0.4821917808219178,0.5,100
0.013157894736842105,0.5,0.0,0.0,51
0.0,0.0,0.0,0.0,75
0.0,0.0,0.0,0.5,130
0.05263157894736842,1.0,0.0027397260273972603,1.0,29
0.07894736842105263,0.0,0.4767123287671233,0.0,69
0.02631578947368421,1.0,0.0136986301369863,0.5,268
0.7105263157894737,0.0,0.0,0.5,101
0.02631578947368421,0.0,0.0,0.0,87
0.11842105263157894,0.0,0.0,0.5,110
0.0,0.0,0.0,0.5,200
0.0,0.0,0.0,0.0,100
0.0,0.0,0.0,0.5,180
0.013157894736842105,0.0,0.0,0.5,225
0.013157894736842105,0.0,0.0,0.0,30
0.0,0.0,0.0,0.5,160
0.0,0.0,0.0,0.0,69
0.013157894736842105,0.0,0.0,0.0,99
0.3684210526315789,0.0,0.4328767123287671,0.5,146
0.11842105263157894,0.0,0.5178082191780822,0.5,179
0.13157894736842105,0.0,0.0958904109589041,0.5,189
0.17105263157894735,0.0,0.0958904109589041,0.0,59
0.039473684210526314,0.5,0.136986301369863,0.0,155
0.02631578947368421,0.0,0.0,0.5,150
0.15789473684210525,1.0,0.904109589041096,0.0,85
0.0,0.0,0.0,0.5,100
0.09210526315789473,0.0,0.010958904109589041,0.5,98
0.09210526315789473,0.0,0.04657534246575343,0.5,200
0.35526315789473684,0.0,0.0,0.0,85
0.07894736842105263,0.0,0.0,0.0,100
0.013157894736842105,0.0,0.8438356164383561,0.5,270
0.02631578947368421,0.0,0.24383561643835616,0.0,120
0.18421052631578946,0.0,0.043835616438356165,0.5,250
0.23684210526315788,0.0,0.016438356164383564,0.5,200
0.6973684210526315,0.0,0.005479452054794521,0.5,250
0.11842105263157894,0.0,0.0,0.0,40
0.381578947368421,0.0,0.0,0.5,139
0.25,0.0,0.0,0.5,108
0.09210526315789473,0.0,0.4054794520547945,0.5,199
0.02631578947368421,0.0,0.010958904109589041,0.5,180
0.02631578947368421,0.0,0.3780821917808219,0.5,225
0.15789473684210525,0.0,0.19726027397260273,0.5,225
0.19736842105263158,0.0,0.2493150684931507,0.0,90
0.513157894736842,0.0,0.0027397260273972603,0.0,50
0.013157894736842105,0.0,0.0,0.0,41
0.05263157894736842,0.5,0.0,0.0,75
0.881578947368421,0.0,0.021917808219178082,0.0,49
0.10526315789473684,0.0,0.0,0.5,94
0.06578947368421052,0.0,0.0,0.0,50
0.21052631578947367,0.0,0.5917808219178082,0.0,60
0.06578947368421052,0.0,0.0,0.5,80
0.07894736842105263,0.5,0.915068493150685,0.0,82
0.013157894736842105,0.0,0.0,0.5,250
0.013157894736842105,0.0,0.0,0.5,80
0.07894736842105263,0.5,0.0,0.0,50
0.013157894736842105,0.0,0.005479452054794521,0.5,130
0.039473684210526314,0.0,0.0,0.5,199
0.09210526315789473,0.0,0.0,0.5,119
0.07894736842105263,0.0,0.0,0.5,120
0.07894736842105263,0.0,0.9178082191780822,0.5,239
0.02631578947368421,0.0,0.0,0.0,200
0.3684210526315789,0.0,0.8849315068493151,0.5,225
0.039473684210526314,0.0,0.5041095890410959,0.5,239
0.06578947368421052,0.0,0.2356164383561644,0.5,190
0.013157894736842105,0.0,0.030136986301369864,1.0,22
0.10526315789473684,0.0,0.9013698630136986,0.5,100
0.05263157894736842,0.0,0.24657534246575344,0.0,75
0.47368421052631576,0.0,0.9972602739726028,0.0,51
0.0,0.0,0.12602739726027398,0.5,270
0.013157894736842105,0.0,0.10684931506849316,0.0,45
0.5,0.0,0.6657534246575343,0.5,135
0.0,0.0,0.0,0.5,150
0.4473684210526315,0.0,0.0,0.0,60
0.013157894736842105,0.5,0.13972602739726028,0.5,85
0.13157894736842105,0.0,0.14246575342465753,0.5,200
0.02631578947368421,0.0,0.4821917808219178,0.0,99
0.0,0.0,0.1589041095890411,0.0,115
0.039473684210526314,0.0,0.12328767123287672,0.5,205
0.5394736842105263,1.0,0.1506849315068493,0.0,31
0.23684210526315788,0.5,0.0,0.0,120
0.0,0.0,0.0,0.0,34
0.40789473684210525,1.0,0.0,0.0,89
0.09210526315789473,0.0,0.0,0.0,65
0.18421052631578946,0.0,0.9972602739726028,0.5,250
0.3289473684210526,0.0,0.9506849315068493,0.5,210
0.0,0.0,0.0,0.5,95
0.09210526315789473,0.5,0.0684931506849315,0.0,62
0.14473684210526316,0.0,0.0,0.0,99
0.17105263157894735,0.0,0.0,0.5,200
0.039473684210526314,1.0,0.3561643835616438,0.0,60
0.0,0.0,0.0027397260273972603,0.0,70
0.02631578947368421,0.0,0.9917808219178083,0.0,115
0.23684210526315788,0.0,0.0,0.5,150
0.02631578947368421,0.0,0.9342465753424658,0.0,50
0.05263157894736842,0.0,0.4246575342465753,0.5,125
0.0,0.0,0.0,0.0,59
0.0,0.0,0.0,0.5,200
0.07894736842105263,0.0,0.3178082191780822,0.5,249
0.06578947368421052,0.5,0.9808219178082191,0.0,80
0.02631578947368421,0.0,0.5123287671232877,0.0,92
0.0,0.0,0.0,0.0,69
0.0,0.0,0.0,0.5,200
0.013157894736842105,1.0,0.4657534246575343,0.0,75
0.013157894736842105,0.0,0.5123287671232877,0.0,60
0.07894736842105263,0.0,0.0,0.0,97
0.6447368421052632,0.0,0.810958904109589,0.5,264
0.013157894736842105,0.0,0.7397260273972602,0.0,100
0.013157894736842105,0.0,0.0,0.5,150
0.013157894736842105,0.0,0.0,0.0,60
0.06578947368421052,0.0,0.4547945205479452,0.0,69
0.0,0.0,0.0,0.5,104
0.39473684210526316,1.0,0.030136986301369864,0.5,145
0.6447368421052632,0.5,0.9178082191780822,0.0,110
0.06578947368421052,0.0,0.021917808219178082,0.5,100
0.07894736842105263,0.5,0.0,0.0,64
0.2631578947368421,0.0,0.1726027397260274,0.5,249
0.02631578947368421,0.0,0.0,0.0,65
0.09210526315789473,0.0,0.0,0.0,41
0.23684210526315788,0.0,0.0,0.5,139
0.02631578947368421,0.0,0.0,0.5,250
0.013157894736842105,0.0,0.0,0.0,95
0.2631578947368421,0.5,0.44931506849315067,0.5,125
0.0,0.0,0.043835616438356165,0.0,45
0.8026315789473684,0.0,0.1452054794520548,0.0,55
0.11842105263157894,0.0,0.08767123287671233,0.0,89
0.07894736842105263,0.0,0.0,1.0,45
0.0,0.0,0.0273972602739726,0.0,45
0.15789473684210525,0.5,0.14794520547945206,0.0,59
0.0,0.0,0.0,0.0,65
0.0,0.5,0.0,0.0,40
0.6184210526315789,1.0,0.1095890410958904,0.5,50
0.3421052631578947,0.0,0.0,0.5,129
0.15789473684210525,0.0,0.0,0.0,45
0.381578947368421,1.0,0.16712328767123288,0.0,60
0.0,0.0,0.0136986301369863,0.5,180
0.07894736842105263,0.0,0.0,0.0,85
0.75,0.5,0.7232876712328767,0.5,83
0.039473684210526314,0.0,0.0,0.5,120
0.25,1.0,0.8657534246575342,0.0,40
0.381578947368421,0.0,0.8794520547945206,0.0,79
0.013157894736842105,0.0,0.8767123287671232,0.5,200
0.013157894736842105,0.0,0.0,0.0,78
0.013157894736842105,0.0,0.0,0.5,150
0.013157894736842105,0.0,0.0,0.0,75
0.6052631578947368,0.0,0.18082191780821918,0.0,70
0.0,0.0,0.0,0.0,75
0.039473684210526314,0.0,0.0,0.5,195
0.15789473684210525,0.5,0.021917808219178082,0.5,80
0.0,0.0,0.0,0.0,51
0.9342105263157894,0.0,0.9068493150684932,0.5,205
0.013157894736842105,1.0,0.852054794520548,0.0,75
0.8552631578947368,0.5,0.7287671232876712,0.5,110
0.05263157894736842,0.0,0.4657534246575343,0.5,60
0.039473684210526314,0.5,0.4876712328767123,0.0,60
0.07894736842105263,0.5,0.03287671232876713,0.5,159
0.7894736842105263,0.0,0.0027397260273972603,0.0,90
0.013157894736842105,0.0,0.0,0.0,85
0.15789473684210525,0.0,0.0,0.5,175
0.013157894736842105,0.0,0.0,0.0,50
0.06578947368421052,0.0,1.0,0.5,179
0.48684210526315785,0.0,0.7068493150684931,0.5,170
0.0,0.0,0.0,0.5,99
0.2894736842105263,0.0,0.0,0.5,69
0.02631578947368421,0.0,0.0,0.0,75
0.0,0.0,0.0410958904109589,1.0,45
0.013157894736842105,0.0,0.08767123287671233,0.5,200
0.07894736842105263,0.0,0.0,0.5,110
0.05263157894736842,0.0,0.547945205479452,0.5,199
0.3289473684210526,0.5,0.5150684931506849,0.5,250
0.0,0.0,0.0,0.0,100
0.40789473684210525,0.0,0.06575342465753425,0.5,150
0.0,0.0,0.13972602739726028,0.5,215
0.09210526315789473,0.5,0.0,0.0,45
0.0,0.0,0.4904109589041096,0.5,150
0.19736842105263158,0.0,0.0,0.5,99
0.10526315789473684,0.0,0.0,0.5,135
0.0,0.0,0.0,0.5,70
0.21052631578947367,0.0,0.0273972602739726,0.0,95
0.0,0.0,0.4904109589041096,0.0,33
0.39473684210526316,0.0,0.11506849315068493,0.0,60
0.02631578947368421,1.0,0.15342465753424658,0.0,150
0.3289473684210526,0.0,0.0,0.5,190
0.0,0.0,0.0,0.5,200
0.013157894736842105,0.0,0.0,0.0,100
0.0,0.0,0.0,0.0,52
0.5,0.0,0.14794520547945206,0.0,125
0.02631578947368421,0.0,0.0,0.5,120
0.05263157894736842,0.0,0.0,0.5,145
0.0,0.0,0.20273972602739726,0.0,50
0.0,0.0,0.0,0.0,120
0.0,0.0,0.0,0.5,249
0.013157894736842105,0.0,0.0,0.5,70
0.02631578947368421,0.0,0.0,0.0,30
0.02631578947368421,0.0,0.0,0.5,150
0.7368421052631579,0.5,0.7698630136986302,0.0,55
0.894736842105263,0.5,0.38904109589041097,0.5,125
0.0,0.0,0.0,0.5,185
0.013157894736842105,0.5,0.29315068493150687,0.0,66
0.10526315789473684,0.0,0.0,0.0,102
0.5789473684210527,1.0,0.3643835616438356,0.0,175
0.3421052631578947,0.5,0.049315068493150684,0.0,109
0.894736842105263,0.0,0.273972602739726,0.5,150
0.10526315789473684,0.0,0.0,0.5,193
0.6710526315789473,1.0,0.19452054794520549,0.5,219
0.0,0.0,0.0,0.0,77
0.039473684210526314,0.0,0.0,0.5,135
0.7368421052631579,0.0,0.010958904109589041,0.0,120
0.0,0.0,0.0,0.0,50
0.05263157894736842,0.5,0.0,0.0,55
0.0,0.0,0.4794520547945206,0.0,50
0.013157894736842105,0.0,0.0,0.5,200
0.09210526315789473,0.5,0.9397260273972603,0.0,105
0.06578947368421052,0.0,0.0,0.0,72
0.013157894736842105,0.0,0.0,0.5,250
0.14473684210526316,0.0,0.14794520547945206,0.0,75
0.039473684210526314,0.0,0.0,0.5,82
0.13157894736842105,0.0,0.2821917808219178,0.5,199
0.013157894736842105,0.0,0.0,0.5,165
0.0,0.0,0.0,0.5,135
0.0,0.0,0.0,0.5,100
0.5526315789473684,0.0,0.07123287671232877,0.5,140
0.02631578947368421,0.0,0.0,0.5,215
0.17105263157894735,0.0,0.09041095890410959,0.0,60
0.0,0.0,0.0,0.5,100
0.013157894736842105,0.0,0.0,0.5,115
0.25,0.0,0.0,0.5,250
0.02631578947368421,0.0,0.19452054794520549,0.5,175
0.02631578947368421,0.0,0.0,0.0,30
0.0,0.0,0.0,0.5,140
0.23684210526315788,0.0,0.0,0.0,120
0.05263157894736842,0.0,0.0,0.0,50
0.40789473684210525,0.5,0.0,0.5,75
0.0,0.0,0.0,0.0,75
0.013157894736842105,0.0,1.0,0.0,250
0.039473684210526314,0.0,0.0,0.5,100
0.15789473684210525,0.5,0.7287671232876712,0.5,239
0.5526315789473684,1.0,0.0410958904109589,0.0,70
0.3026315789473684,0.0,0.9178082191780822,0.5,231
0.0,0.0,0.0,0.0,65
0.013157894736842105,0.0,1.0,0.0,255
0.19736842105263158,0.0,0.09041095890410959,0.5,159
0.05263157894736842,0.0,0.19726027397260273,0.0,85
0.05263157894736842,0.0,0.019178082191780823,0.0,62
0.06578947368421052,0.5,0.32054794520547947,0.0,97
0.013157894736842105,0.5,0.0,0.0,52
0.18421052631578946,0.0,0.1315068493150685,0.0,75
0.21052631578947367,0.0,0.0,0.5,175
0.5394736842105263,0.5,0.0,0.5,170
0.02631578947368421,0.0,0.0,0.5,200
0.013157894736842105,0.0,0.0,0.0,90
0.039473684210526314,0.0,0.1643835616438356,0.5,135
0.15789473684210525,0.0,0.904109589041096,0.0,110
0.5789473684210527,1.0,0.2,0.0,88
0.039473684210526314,0.0,0.0,0.0,150
0.0,0.0,0.4383561643835616,0.5,120
0.039473684210526314,0.0,0.0,0.5,270
0.48684210526315785,0.5,0.24383561643835616,0.0,47
0.05263157894736842,0.5,0.0,0.0,100
0.013157894736842105,0.0,0.0,0.0,200
0.513157894736842,0.0,0.9068493150684932,0.5,130
0.0,0.5,0.0,0.0,75
0.09210526315789473,0.0,0.4712328767123288,0.0,69
0.0,0.0,0.2410958904109589,0.0,80
